# Archivo de precios de termicas (plpcosce.dat)
# Numero de centrales termicas con cambio de costo variable
 200 
# Nombre de la central
'CMPC_PACIFICO_BL3'
# Numero de etapas
    48
# Mes   Etapa    CosVar
# Nombre de la central
'ATA-TG1B_DIE'
# Numero de etapas
    48
# Mes   Etapa    CosVar
   04     004     337.3
   04     005     337.3
   04     006     337.3
   04     007     337.3
   05     008     330.3
   05     009     330.3
   05     010     330.3
   05     011     330.3
   06     012     329.0
   06     013     329.0
   06     014     329.0
   06     015     329.0
   07     016     327.3
   07     017     327.3
   07     018     327.3
   07     019     327.3
   08     020     325.7
   08     021     325.7
   08     022     325.7
   08     023     325.7
   09     024     324.2
   10     025     322.8
   11     026     321.5
   12     027     320.3
   01     028     319.2
   02     029     318.1
   03     030     317.0
   04     031     316.0
   05     032     315.0
   06     033     314.0
   07     034     313.0
   08     035     312.0
   09     036     311.0
   10     037     310.1
   11     038     309.3
   12     039     308.4
   01     040     307.6
   02     041     306.9
   03     042     306.1
   04     043     305.3
   05     044     304.6
   06     045     303.8
   07     046     303.1
   08     047     302.5
   09     048     301.9
   10     049     301.3
   11     050     300.7
   12     051     300.1
# Nombre de la central
'ATA-TG1B+0.5TV1C_DIE'
# Numero de etapas
    48
# Mes   Etapa    CosVar
   04     004     203.9
   04     005     203.9
   04     006     203.9
   04     007     203.9
   05     008     199.1
   05     009     199.1
   05     010     199.1
   05     011     199.1
   06     012     198.2
   06     013     198.2
   06     014     198.2
   06     015     198.2
   07     016     197.1
   07     017     197.1
   07     018     197.1
   07     019     197.1
   08     020     196.0
   08     021     196.0
   08     022     196.0
   08     023     196.0
   09     024     195.0
   10     025     194.1
   11     026     193.2
   12     027     192.4
   01     028     191.6
   02     029     190.9
   03     030     190.2
   04     031     189.5
   05     032     188.9
   06     033     188.2
   07     034     187.5
   08     035     186.9
   09     036     186.2
   10     037     185.5
   11     038     185.0
   12     039     184.4
   01     040     183.9
   02     041     183.4
   03     042     182.9
   04     043     182.3
   05     044     181.8
   06     045     181.3
   07     046     180.9
   08     047     180.4
   09     048     180.0
   10     049     179.6
   11     050     179.2
   12     051     178.8
# Nombre de la central
'ATA-TG2A_DIE'
# Numero de etapas
    48
# Mes   Etapa    CosVar
   04     004     330.8
   04     005     330.8
   04     006     330.8
   04     007     330.8
   05     008     323.8
   05     009     323.8
   05     010     323.8
   05     011     323.8
   06     012     322.5
   06     013     322.5
   06     014     322.5
   06     015     322.5
   07     016     320.9
   07     017     320.9
   07     018     320.9
   07     019     320.9
   08     020     319.3
   08     021     319.3
   08     022     319.3
   08     023     319.3
   09     024     317.8
   10     025     316.4
   11     026     315.1
   12     027     313.9
   01     028     312.8
   02     029     311.7
   03     030     310.7
   04     031     309.7
   05     032     308.7
   06     033     307.6
   07     034     306.7
   08     035     305.7
   09     036     304.7
   10     037     303.8
   11     038     303.0
   12     039     302.1
   01     040     301.4
   02     041     300.6
   03     042     299.9
   04     043     299.0
   05     044     298.3
   06     045     297.5
   07     046     296.9
   08     047     296.3
   09     048     295.7
   10     049     295.0
   11     050     294.4
   12     051     293.9
# Nombre de la central
'ATA-TG2A+0.5TV2C_DIE'
# Numero de etapas
    48
# Mes   Etapa    CosVar
   04     004     207.7
   04     005     207.7
   04     006     207.7
   04     007     207.7
   05     008     202.8
   05     009     202.8
   05     010     202.8
   05     011     202.8
   06     012     201.9
   06     013     201.9
   06     014     201.9
   06     015     201.9
   07     016     200.8
   07     017     200.8
   07     018     200.8
   07     019     200.8
   08     020     199.7
   08     021     199.7
   08     022     199.7
   08     023     199.7
   09     024     198.6
   10     025     197.7
   11     026     196.8
   12     027     196.0
   01     028     195.2
   02     029     194.4
   03     030     193.7
   04     031     193.1
   05     032     192.4
   06     033     191.7
   07     034     191.0
   08     035     190.3
   09     036     189.6
   10     037     189.0
   11     038     188.4
   12     039     187.8
   01     040     187.3
   02     041     186.8
   03     042     186.3
   04     043     185.7
   05     044     185.2
   06     045     184.7
   07     046     184.2
   08     047     183.8
   09     048     183.4
   10     049     182.9
   11     050     182.5
   12     051     182.2
# Nombre de la central
'ATA-TG2A+TG2B+TV2C_DIE'
# Numero de etapas
    48
# Mes   Etapa    CosVar
   04     004     190.0
   04     005     190.0
   04     006     190.0
   04     007     190.0
   05     008     185.5
   05     009     185.5
   05     010     185.5
   05     011     185.5
   06     012     184.7
   06     013     184.7
   06     014     184.7
   06     015     184.7
   07     016     183.7
   07     017     183.7
   07     018     183.7
   07     019     183.7
   08     020     182.7
   08     021     182.7
   08     022     182.7
   08     023     182.7
   09     024     181.7
   10     025     180.8
   11     026     180.0
   12     027     179.3
   01     028     178.5
   02     029     177.9
   03     030     177.2
   04     031     176.6
   05     032     176.0
   06     033     175.3
   07     034     174.7
   08     035     174.1
   09     036     173.4
   10     037     172.8
   11     038     172.3
   12     039     171.8
   01     040     171.3
   02     041     170.8
   03     042     170.4
   04     043     169.8
   05     044     169.4
   06     045     168.9
   07     046     168.5
   08     047     168.1
   09     048     167.7
   10     049     167.3
   11     050     166.9
   12     051     166.6
# Nombre de la central
'ATA-TG2B_DIE'
# Numero de etapas
    48
# Mes   Etapa    CosVar
   04     004     330.9
   04     005     330.9
   04     006     330.9
   04     007     330.9
   05     008     324.0
   05     009     324.0
   05     010     324.0
   05     011     324.0
   06     012     322.8
   06     013     322.8
   06     014     322.8
   06     015     322.8
   07     016     321.2
   07     017     321.2
   07     018     321.2
   07     019     321.2
   08     020     319.6
   08     021     319.6
   08     022     319.6
   08     023     319.6
   09     024     318.1
   10     025     316.7
   11     026     315.5
   12     027     314.3
   01     028     313.2
   02     029     312.1
   03     030     311.1
   04     031     310.1
   05     032     309.2
   06     033     308.1
   07     034     307.2
   08     035     306.2
   09     036     305.2
   10     037     304.3
   11     038     303.5
   12     039     302.7
   01     040     301.9
   02     041     301.1
   03     042     300.4
   04     043     299.6
   05     044     298.9
   06     045     298.1
   07     046     297.5
   08     047     296.9
   09     048     296.3
   10     049     295.7
   11     050     295.1
   12     051     294.6
# Nombre de la central
'ATA-TG2B+0.5TV2C_DIE'
# Numero de etapas
    48
# Mes   Etapa    CosVar
   04     004     202.4
   04     005     202.4
   04     006     202.4
   04     007     202.4
   05     008     197.7
   05     009     197.7
   05     010     197.7
   05     011     197.7
   06     012     196.8
   06     013     196.8
   06     014     196.8
   06     015     196.8
   07     016     195.7
   07     017     195.7
   07     018     195.7
   07     019     195.7
   08     020     194.6
   08     021     194.6
   08     022     194.6
   08     023     194.6
   09     024     193.6
   10     025     192.7
   11     026     191.8
   12     027     191.0
   01     028     190.2
   02     029     189.5
   03     030     188.8
   04     031     188.2
   05     032     187.5
   06     033     186.8
   07     034     186.2
   08     035     185.5
   09     036     184.8
   10     037     184.2
   11     038     183.7
   12     039     183.1
   01     040     182.6
   02     041     182.0
   03     042     181.5
   04     043     181.0
   05     044     180.5
   06     045     180.0
   07     046     179.5
   08     047     179.1
   09     048     178.7
   10     049     178.3
   11     050     177.9
   12     051     177.6
# Nombre de la central
'CALLECALLE'
# Numero de etapas
    48
# Mes   Etapa    CosVar
   04     004     240.6
   04     005     240.6
   04     006     240.6
   04     007     240.6
   05     008     235.3
   05     009     235.3
   05     010     235.3
   05     011     235.3
   06     012     234.3
   06     013     234.3
   06     014     234.3
   06     015     234.3
   07     016     233.1
   07     017     233.1
   07     018     233.1
   07     019     233.1
   08     020     231.8
   08     021     231.8
   08     022     231.8
   08     023     231.8
   09     024     230.7
   10     025     229.7
   11     026     228.7
   12     027     227.8
   01     028     226.9
   02     029     226.1
   03     030     225.3
   04     031     224.5
   05     032     223.8
   06     033     223.0
   07     034     222.3
   08     035     221.5
