# Archivo de precios de termicas (plpcosce.dat)
# Numero de centrales termicas con cambio de costo variable
 271 
# Nombre de la central
'CMPC_PACIFICO_BL3'
# Numero de etapas
    72
# Mes   Etapa    CosVar
   12     060     211.8
   01     061     211.9
   02     062     212.0
   03     063     212.1
   04     064     212.2
   05     065     212.2
   06     066     212.2
   07     067     212.3
   08     068     212.3
   09     069     212.2
   10     070     212.2
   11     071     212.2
   12     072     212.2
# Nombre de la central
'UJINA_U3_HFO'
# Numero de etapas
    72
# Mes   Etapa    CosVar
   07     001     156.6
   07     002     156.6
   07     003     156.6
   07     004     156.6
   08     005     154.8
   08     006     154.8
   08     007     154.8
   08     008     154.8
   09     009     153.4
   09     010     153.4
   09     011     153.4
   09     012     153.4
   10     013     152.5
   10     014     152.5
   10     015     152.5
   10     016     152.5
   11     017     151.9
   11     018     151.9
   11     019     151.9
   11     020     151.9
   12     021     151.5
   12     022     151.5
   12     023     151.5
   12     024     151.5
   01     025     151.2
   02     026     151.0
   03     027     150.7
   04     028     150.5
   05     029     150.3
   06     030     150.1
   07     031     149.9
   08     032     149.9
   09     033     149.8
   10     034     149.6
   11     035     149.5
   12     036     149.5
   01     037     149.5
   02     038     149.5
   03     039     149.5
   04     040     149.5
   05     041     149.4
   06     042     149.5
   07     043     149.5
   08     044     149.6
   09     045     149.8
   10     046     149.8
   11     047     149.8
   12     048     150.0
   01     049     150.1
   02     050     150.2
   03     051     150.3
   04     052     150.3
   05     053     150.3
   06     054     150.4
   07     055     150.4
   08     056     150.5
   09     057     150.6
   10     058     150.7
   11     059     150.8
   12     060     151.0
   01     061     151.0
   02     062     151.1
   03     063     151.2
   04     064     151.2
   05     065     151.2
   06     066     151.3
   07     067     151.3
   08     068     151.3
   09     069     151.3
   10     070     151.2
   11     071     151.2
   12     072     151.2
# Nombre de la central
'UJINA_U3_DIE'
# Numero de etapas
    72
# Mes   Etapa    CosVar
   07     001     219.7
   07     002     219.7
   07     003     219.7
   07     004     219.7
   08     005     217.0
   08     006     217.0
   08     007     217.0
   08     008     217.0
   09     009     215.0
   09     010     215.0
   09     011     215.0
   09     012     215.0
   10     013     213.6
   10     014     213.6
   10     015     213.6
   10     016     213.6
   11     017     212.8
   11     018     212.8
   11     019     212.8
   11     020     212.8
   12     021     212.2
   12     022     212.2
   12     023     212.2
   12     024     212.2
   01     025     211.8
   02     026     211.4
   03     027     211.1
   04     028     210.7
   05     029     210.4
   06     030     210.1
   07     031     209.9
   08     032     209.8
   09     033     209.7
   10     034     209.4
   11     035     209.3
   12     036     209.2
   01     037     209.2
   02     038     209.3
   03     039     209.3
   04     040     209.2
   05     041     209.2
   06     042     209.3
   07     043     209.3
   08     044     209.5
   09     045     209.6
   10     046     209.6
   11     047     209.7
   12     048     209.9
   01     049     210.1
   02     050     210.3
   03     051     210.4
   04     052     210.4
   05     053     210.5
   06     054     210.5
   07     055     210.6
   08     056     210.7
   09     057     210.8
   10     058     211.0
   11     059     211.2
   12     060     211.4
   01     061     211.5
   02     062     211.6
   03     063     211.7
   04     064     211.7
   05     065     211.8
   06     066     211.8
   07     067     211.9
   08     068     211.9
   09     069     211.8
   10     070     211.8
   11     071     211.8
   12     072     211.8
# Nombre de la central
'UJINA_U4_HFO'
# Numero de etapas
    72
# Mes   Etapa    CosVar
   07     001     167.5
   07     002     167.5
   07     003     167.5
   07     004     167.5
   08     005     165.6
   08     006     165.6
   08     007     165.6
   08     008     165.6
   09     009     164.0
   09     010     164.0
   09     011     164.0
   09     012     164.0
   10     013     163.1
   10     014     163.1
   10     015     163.1
   10     016     163.1
   11     017     162.4
   11     018     162.4
   11     019     162.4
   11     020     162.4
   12     021     162.0
   12     022     162.0
   12     023     162.0
   12     024     162.0
   01     025     161.7
   02     026     161.4
   03     027     161.1
   04     028     160.9
   05     029     160.6
   06     030     160.4
   07     031     160.3
   08     032     160.2
   09     033     160.1
   10     034     159.9
   11     035     159.8
   12     036     159.8
   01     037     159.8
   02     038     159.8
   03     039     159.9
   04     040     159.8
   05     041     159.7
   06     042     159.8
   07     043     159.8
   08     044     160.0
   09     045     160.1
   10     046     160.1
   11     047     160.2
   12     048     160.3
   01     049     160.4
   02     050     160.6
   03     051     160.7
   04     052     160.7
   05     053     160.7
   06     054     160.7
   07     055     160.8
   08     056     160.9
   09     057     161.0
   10     058     161.1
   11     059     161.3
   12     060     161.4
   01     061     161.5
   02     062     161.5
   03     063     161.6
   04     064     161.6
   05     065     161.7
   06     066     161.7
   07     067     161.7
   08     068     161.7
   09     069     161.7
   10     070     161.7
   11     071     161.7
   12     072     161.7
# Nombre de la central
'UJINA_U4_DIE'
# Numero de etapas
    72
# Mes   Etapa    CosVar
   07     001     217.6
   07     002     217.6
   07     003     217.6
   07     004     217.6
   08     005     215.0
   08     006     215.0
   08     007     215.0
   08     008     215.0
   09     009     213.0
   09     010     213.0
   09     011     213.0
   09     012     213.0
   10     013     211.6
   10     014     211.6
   10     015     211.6
   10     016     211.6
   11     017     210.8
   11     018     210.8
   11     019     210.8
   11     020     210.8
   12     021     210.3
   12     022     210.3
   12     023     210.3
   12     024     210.3
   01     025     209.8
   02     026     209.4
   03     027     209.1
   04     028     208.7
   05     029     208.4
   06     030     208.1
   07     031     207.9
   08     032     207.8
   09     033     207.7
   10     034     207.5
   11     035     207.3
   12     036     207.3
   01     037     207.3
   02     038     207.3
   03     039     207.4
   04     040     207.3
   05     041     207.2
   06     042     207.3
   07     043     207.3
   08     044     207.5
   09     045     207.7
   10     046     207.7
   11     047     207.8
   12     048     208.0
   01     049     208.1
   02     050     208.3
   03     051     208.5
   04     052     208.5
   05     053     208.5
   06     054     208.6
   07     055     208.6
   08     056     208.7
   09     057     208.9
   10     058     209.1
   11     059     209.3
   12     060     209.4
   01     061     209.5
   02     062     209.6
   03     063     209.7
   04     064     209.8
   05     065     209.8
   06     066     209.9
   07     067     209.9
   08     068     209.9
   09     069     209.9
   10     070     209.8
   11     071     209.8
   12     072     209.8
# Nombre de la central
'UJINA_U5_HFO'
# Numero de etapas
    72
# Mes   Etapa    CosVar
   07     001     149.0
   07     002     149.0
   07     003     149.0
   07     004     149.0
   08     005     147.3
   08     006     147.3
   08     007     147.3
   08     008     147.3
   09     009     146.0
   09     010     146.0
   09     011     146.0
   09     012     146.0
   10     013     145.1
   10     014     145.1
   10     015     145.1
   10     016     145.1
   11     017     144.6
   11     018     144.6
   11     019     144.6
   11     020     144.6
   12     021     144.2
   12     022     144.2
   12     023     144.2
   12     024     144.2
   01     025     143.9
   02     026     143.7
   03     027     143.5
   04     028     143.2
   05     029     143.0
   06     030     142.8
   07     031     142.7
   08     032     142.6
   09     033     142.6
   10     034     142.4
   11     035     142.3
   12     036     142.3
   01     037     142.3
   02     038     142.3
   03     039     142.3
   04     040     142.3
   05     041     142.3
   06     042     142.3
   07     043     142.3
   08     044     142.4
   09     045     142.6
   10     046     142.6
   11     047     142.6
   12     048     142.7
   01     049     142.8
   02     050     143.0
