iteration,scene,rhs,LMAULE,CIPRESES,PEHUENCHE,COLBUN,ELTORO,RAPEL,CANUTILLAR,RALCO,PANGUE,PILMAIQUEN
29,3,75714285.71428572,-2978.5714285714284,-243.92857142857142,-117.14285714285712,-610.7142857142858,-18464.285714285714,-223.2142857142857,-104.28571428571428,-853.5714285714284,-36.78571428571429,-23.607142857142858
29,4,75714285.71428572,-2914.2857142857138,-236.78571428571425,-113.92857142857142,-578.5714285714286,-18142.85714285714,-216.42857142857142,-93.57142857142857,-835.7142857142857,-37.142857142857146,-21.642857142857142
29,5,75714285.71428572,-2953.5714285714284,-311.7857142857142,-120.35714285714285,-617.8571428571429,-18321.42857142857,-227.49999999999997,-110,-864.2857142857142,-38.57142857142858,-23.464285714285715
29,6,76071428.57142857,-2967.8571428571427,-249.28571428571425,-120.71428571428571,-621.4285714285713,-18428.571428571428,-227.14285714285714,-107.14285714285714,-864.2857142857142,-38.57142857142858,-24.142857142857142
29,7,76071428.57142857,-2967.8571428571427,-242.50000000000003,-117.14285714285712,-607.1428571428571,-18392.85714285714,-217.85714285714283,-97.14285714285714,-853.5714285714284,-37.5,-22.357142857142858
29,8,76071428.57142857,-2960.714285714286,-243.2142857142857,-118.21428571428572,-607.1428571428571,-18392.85714285714,-224.64285714285714,-97.85714285714286,-853.5714285714284,-37.5,-22.499999999999996
29,9,73571428.57142857,-2967.8571428571427,-650,-122.14285714285715,-625,-18500,-228.57142857142856,-125,-871.4285714285713,-39.285714285714285,-25.75
29,10,76071428.57142857,-2971.4285714285716,-270,-120.71428571428571,-621.4285714285713,-18500,-225.35714285714283,-115,-867.8571428571429,-38.92857142857143,-25.14285714285714
29,11,75714285.71428572,-2978.5714285714284,-246.4285714285714,-118.21428571428572,-610.7142857142858,-18464.285714285714,-223.9285714285714,-101.78571428571429,-857.1428571428571,-37.5,-22.32142857142857
29,12,72500000,-3074.9999999999995,-1035.7142857142856,-122.85714285714285,-628.5714285714286,-18142.85714285714,-227.85714285714283,-139.28571428571425,-875,-38.92857142857143,-23.857142857142854
29,13,75357142.85714285,-3046.428571428571,-382.1428571428571,-121.07142857142857,-628.5714285714286,-18142.85714285714,-225.7142857142857,-124.28571428571428,-867.8571428571429,-37.857142857142854,-23.464285714285715
29,14,75357142.85714285,-3135.7142857142853,-778.5714285714286,-122.14285714285715,-632.1428571428571,-18142.85714285714,-227.14285714285714,-133.2142857142857,-867.8571428571429,-38.57142857142858,-24.071428571428573
29,15,75714285.71428572,-3167.8571428571427,-460.71428571428567,-124.28571428571426,-628.5714285714286,-18142.85714285714,-233.2142857142857,-127.85714285714286,-878.5714285714286,-42.142857142857146,-23.21428571428571
29,16,75714285.71428572,-3114.285714285714,-385.71428571428567,-123.92857142857143,-628.5714285714286,-18142.85714285714,-232.49999999999997,-152.14285714285714,-875,-41.785714285714285,-26.607142857142858
29,17,75714285.71428572,-3125,-382.1428571428571,-121.42857142857142,-628.5714285714286,-18142.85714285714,-226.42857142857142,-134.28571428571425,-871.4285714285713,-38.92857142857143,-24.428571428571427
29,18,76785714.28571428,-3750,-935.7142857142856,-136.78571428571428,-689.2857142857143,-18321.42857142857,-251.07142857142856,-542.8571428571428,-903.5714285714286,-46.42857142857142,-26.035714285714285
29,19,73571428.57142857,-3082.142857142857,-446.42857142857144,-121.07142857142857,-632.1428571428571,-18142.85714285714,-226.07142857142856,-134.99999999999997,-867.8571428571429,-38.21428571428571,-23.357142857142858
29,20,74285714.28571428,-3099.9999999999995,-910.7142857142856,-122.49999999999999,-632.1428571428571,-18178.571428571428,-227.85714285714283,-151.07142857142858,-875,-38.92857142857143,-27.499999999999996
29,21,74285714.28571428,-3057.142857142857,-1053.5714285714284,-135,-700.0000000000001,-18178.571428571428,-242.5,-151.42857142857144,-878.5714285714286,-44.285714285714285,-24.25
29,22,76785714.28571428,-3089.2857142857138,-263.2142857142857,-127.14285714285714,-628.5714285714286,-18214.285714285714,-242.14285714285714,-286.7857142857143,-882.1428571428571,-43.92857142857143,-25.392857142857146
29,23,77500000,-4500,-957.1428571428571,-152.85714285714283,-810.7142857142857,-18321.42857142857,-263.9285714285714,-607.1428571428571,-1096.4285714285713,-49.28571428571429,-33.46428571428571
29,24,76785714.28571428,-4071.428571428571,-935.7142857142856,-131.42857142857142,-642.8571428571428,-18214.285714285714,-249.64285714285714,-248.57142857142856,-903.5714285714286,-46.07142857142857,-30.857142857142854
29,25,75714285.71428572,-3139.285714285714,-255.00000000000003,-119.64285714285714,-628.5714285714286,-18142.85714285714,-224.99999999999997,-100.35714285714285,-860.7142857142858,-37.5,-24.642857142857146
29,26,75714285.71428572,-3025,-256.4285714285714,-119.64285714285714,-621.4285714285713,-18142.85714285714,-224.99999999999997,-128.57142857142856,-867.8571428571429,-38.21428571428571,-24.714285714285715
29,27,74642857.14285713,-2996.4285714285716,-707.1428571428571,-123.92857142857143,-628.5714285714286,-18142.85714285714,-233.2142857142857,-510.71428571428567,-875,-42.142857142857146,-24.714285714285715
29,28,75714285.71428572,-2974.9999999999995,-243.2142857142857,-117.14285714285712,-607.1428571428571,-18464.285714285714,-223.2142857142857,-90.71428571428571,-857.1428571428571,-37.5,-22.39285714285714
30,1,75714285.71428572,-3060.7142857142853,-274.64285714285717,-122.14285714285715,-628.5714285714286,-18142.85714285714,-225.35714285714283,-137.49999999999997,-867.8571428571429,-37.857142857142854,-23.642857142857142
30,2,75714285.71428572,-2978.5714285714284,-246.4285714285714,-118.21428571428572,-614.2857142857142,-18107.14285714286,-223.57142857142856,-95,-860.7142857142858,-37.5,-22.357142857142858
30,3,75714285.71428572,-2978.5714285714284,-243.92857142857142,-117.14285714285712,-610.7142857142858,-18464.285714285714,-223.2142857142857,-103.92857142857143,-853.5714285714284,-36.78571428571429,-23.607142857142858
30,4,75714285.71428572,-2914.2857142857138,-236.78571428571425,-113.92857142857142,-578.5714285714286,-18142.85714285714,-216.42857142857142,-93.92857142857142,-835.7142857142857,-37.142857142857146,-21.607142857142854
30,5,73571428.57142857,-2953.5714285714284,-311.7857142857142,-120.35714285714285,-617.8571428571429,-18321.42857142857,-227.49999999999997,-110.35714285714285,-864.2857142857142,-38.57142857142858,-23.357142857142858
30,6,76071428.57142857,-2967.8571428571427,-249.28571428571425,-120.71428571428571,-621.4285714285713,-18428.571428571428,-227.14285714285714,-107.14285714285714,-864.2857142857142,-38.57142857142858,-24.142857142857142
30,7,76071428.57142857,-2967.8571428571427,-242.50000000000003,-117.14285714285712,-607.1428571428571,-18392.85714285714,-217.85714285714283,-97.14285714285714,-853.5714285714284,-37.5,-22.357142857142858
30,8,76071428.57142857,-2960.714285714286,-243.2142857142857,-118.21428571428572,-607.1428571428571,-18392.85714285714,-224.64285714285714,-97.85714285714286,-853.5714285714284,-37.5,-22.499999999999996
30,9,73571428.57142857,-2967.8571428571427,-650,-122.14285714285715,-625,-18500,-228.57142857142856,-126.07142857142856,-871.4285714285713,-39.285714285714285,-25.75
30,10,76071428.57142857,-2971.4285714285716,-270,-120.71428571428571,-621.4285714285713,-18500,-225.35714285714283,-115.35714285714285,-867.8571428571429,-38.92857142857143,-25.14285714285714
30,11,75714285.71428572,-2978.5714285714284,-246.4285714285714,-118.21428571428572,-610.7142857142858,-18464.285714285714,-223.9285714285714,-101.78571428571429,-857.1428571428571,-37.5,-22.32142857142857
30,12,73571428.57142857,-3074.9999999999995,-1035.7142857142856,-122.85714285714285,-628.5714285714286,-18142.85714285714,-227.85714285714283,-139.99999999999997,-875,-38.92857142857143,-24.071428571428573
30,13,75357142.85714285,-3042.8571428571427,-382.1428571428571,-121.07142857142857,-628.5714285714286,-18142.85714285714,-225.7142857142857,-123.21428571428572,-867.8571428571429,-37.5,-23.5
30,14,75357142.85714285,-3160.714285714286,-778.5714285714286,-122.14285714285715,-632.1428571428571,-18142.85714285714,-227.14285714285714,-133.2142857142857,-871.4285714285713,-38.57142857142858,-24.071428571428573
30,15,75714285.71428572,-3171.428571428571,-460.71428571428567,-124.28571428571426,-628.5714285714286,-18142.85714285714,-233.2142857142857,-128.2142857142857,-882.1428571428571,-42.142857142857146,-23.21428571428571
30,16,75714285.71428572,-3114.285714285714,-385.71428571428567,-123.92857142857143,-628.5714285714286,-18142.85714285714,-232.49999999999997,-150.7142857142857,-878.5714285714286,-41.785714285714285,-26.607142857142858
30,17,75714285.71428572,-3125,-382.1428571428571,-121.42857142857142,-628.5714285714286,-18142.85714285714,-226.42857142857142,-135.7142857142857,-871.4285714285713,-38.92857142857143,-25
30,18,76785714.28571428,-3750,-935.7142857142856,-136.78571428571428,-689.2857142857143,-18321.42857142857,-251.07142857142856,-542.8571428571428,-903.5714285714286,-46.42857142857142,-26.107142857142858
30,19,73571428.57142857,-3089.2857142857138,-446.42857142857144,-121.07142857142857,-632.1428571428571,-18142.85714285714,-226.07142857142856,-133.2142857142857,-867.8571428571429,-38.21428571428571,-23.32142857142857
30,20,74285714.28571428,-3099.9999999999995,-910.7142857142856,-122.49999999999999,-632.1428571428571,-18178.571428571428,-227.85714285714283,-151.07142857142858,-875,-38.92857142857143,-27.499999999999996
30,21,74285714.28571428,-3057.142857142857,-1053.5714285714284,-135,-700.0000000000001,-18178.571428571428,-242.5,-151.42857142857144,-878.5714285714286,-44.285714285714285,-25.392857142857146
30,22,76785714.28571428,-3085.714285714286,-263.2142857142857,-127.14285714285714,-628.5714285714286,-18214.285714285714,-242.14285714285714,-274.6428571428571,-889.2857142857142,-43.92857142857143,-25.392857142857146
30,23,77500000,-4500,-957.1428571428571,-152.5,-810.7142857142857,-18321.42857142857,-263.21428571428567,-607.1428571428571,-1092.8571428571427,-49.28571428571429,-33.32142857142857
30,24,76785714.28571428,-4071.428571428571,-932.1428571428571,-131.07142857142858,-639.2857142857142,-18214.285714285714,-249.28571428571428,-172.85714285714286,-903.5714285714286,-46.07142857142857,-29.214285714285708
30,25,75714285.71428572,-3139.285714285714,-255.00000000000003,-119.64285714285714,-628.5714285714286,-18142.85714285714,-224.99999999999997,-100.35714285714285,-860.7142857142858,-37.5,-24.678571428571427
30,26,75714285.71428572,-3025,-256.4285714285714,-119.64285714285714,-621.4285714285713,-18142.85714285714,-224.99999999999997,-128.57142857142856,-867.8571428571429,-38.21428571428571,-24.714285714285715
30,27,74642857.14285713,-2996.4285714285716,-707.1428571428571,-123.92857142857143,-628.5714285714286,-18142.85714285714,-233.2142857142857,-524.9999999999999,-875,-42.142857142857146,-27.107142857142858
30,28,75714285.71428572,-2974.9999999999995,-243.2142857142857,-117.14285714285712,-607.1428571428571,-18464.285714285714,-223.2142857142857,-90.71428571428571,-857.1428571428571,-37.5,-22.39285714285714
31,1,75714285.71428572,-3060.7142857142853,-274.64285714285717,-122.14285714285715,-628.5714285714286,-18142.85714285714,-225.35714285714283,-137.49999999999997,-867.8571428571429,-37.857142857142854,-23.642857142857142
31,2,75714285.71428572,-2978.5714285714284,-246.4285714285714,-118.21428571428572,-614.2857142857142,-18107.14285714286,-223.57142857142856,-95,-860.7142857142858,-37.5,-22.357142857142858
31,3,75714285.71428572,-2978.5714285714284,-243.92857142857142,-117.14285714285712,-610.7142857142858,-18464.285714285714,-223.2142857142857,-104.28571428571428,-853.5714285714284,-36.78571428571429,-23.57142857142857
31,4,75714285.71428572,-2914.2857142857138,-236.78571428571425,-113.92857142857142,-578.5714285714286,-18142.85714285714,-216.42857142857142,-93.57142857142857,-835.7142857142857,-37.142857142857146,-21.642857142857142
31,5,75714285.71428572,-2953.5714285714284,-311.7857142857142,-120.35714285714285,-617.8571428571429,-18321.42857142857,-227.49999999999997,-110,-864.2857142857142,-38.57142857142858,-24.32142857142857
31,6,76071428.57142857,-2967.8571428571427,-249.28571428571425,-120.71428571428571,-621.4285714285713,-18428.571428571428,-227.14285714285714,-107.14285714285714,-864.2857142857142,-38.57142857142858,-24.142857142857142
31,7,76071428.57142857,-2967.8571428571427,-242.50000000000003,-117.14285714285712,-607.1428571428571,-18392.85714285714,-217.85714285714283,-97.14285714285714,-853.5714285714284,-37.5,-22.357142857142858
31,8,76071428.57142857,-2960.714285714286,-243.2142857142857,-118.21428571428572,-607.1428571428571,-18392.85714285714,-224.64285714285714,-97.85714285714286,-853.5714285714284,-37.5,-22.499999999999996
31,9,73571428.57142857,-2967.8571428571427,-650,-122.14285714285715,-625,-18500,-228.57142857142856,-125,-871.4285714285713,-39.285714285714285,-25.75
31,10,76071428.57142857,-2971.4285714285716,-270,-120.71428571428571,-621.4285714285713,-18500,-225.35714285714283,-115,-867.8571428571429,-38.92857142857143,-25.14285714285714
31,11,75714285.71428572,-2978.5714285714284,-246.4285714285714,-118.21428571428572,-610.7142857142858,-18464.285714285714,-223.9285714285714,-101.78571428571429,-857.1428571428571,-37.5,-22.32142857142857
31,12,73571428.57142857,-3074.9999999999995,-1035.7142857142856,-122.85714285714285,-628.5714285714286,-18142.85714285714,-227.85714285714283,-139.64285714285714,-875,-38.92857142857143,-25.25
31,13,75357142.85714285,-3042.8571428571427,-382.1428571428571,-121.07142857142857,-628.5714285714286,-18142.85714285714,-225.7142857142857,-123.21428571428572,-867.8571428571429,-37.5,-23.5
31,14,75357142.85714285,-3135.7142857142853,-778.5714285714286,-122.14285714285715,-632.1428571428571,-18142.85714285714,-227.14285714285714,-133.2142857142857,-871.4285714285713,-38.57142857142858,-24.071428571428573
31,15,75714285.71428572,-3171.428571428571,-460.71428571428567,-124.28571428571426,-628.5714285714286,-18142.85714285714,-233.2142857142857,-128.2142857142857,-882.1428571428571,-42.142857142857146,-23.21428571428571
31,16,75714285.71428572,-3117.8571428571427,-385.71428571428567,-123.92857142857143,-628.5714285714286,-18142.85714285714,-232.49999999999997,-151.07142857142858,-878.5714285714286,-41.785714285714285,-25.46428571428571
31,17,75714285.71428572,-3128.571428571428,-382.1428571428571,-121.42857142857142,-628.5714285714286,-18142.85714285714,-226.42857142857142,-135.35714285714283,-871.4285714285713,-38.92857142857143,-24.46428571428571
31,18,76785714.28571428,-3714.2857142857138,-935.7142857142856,-136.42857142857144,-689.2857142857143,-18250,-250.35714285714283,-500,-903.5714285714286,-46.07142857142857,-26.535714285714285
31,19,75714285.71428572,-3089.2857142857138,-446.42857142857144,-121.07142857142857,-632.1428571428571,-18142.85714285714,-226.07142857142856,-133.2142857142857,-867.8571428571429,-38.21428571428571,-23.32142857142857
31,20,74285714.28571428,-3099.9999999999995,-910.7142857142856,-122.49999999999999,-632.1428571428571,-18178.571428571428,-227.85714285714283,-151.42857142857144,-875,-38.92857142857143,-27.499999999999996
31,21,74285714.28571428,-3057.142857142857,-1053.5714285714284,-135.35714285714283,-703.5714285714286,-18178.571428571428,-242.85714285714283,-151.42857142857144,-878.5714285714286,-44.285714285714285,-24.857142857142854
31,22,76785714.28571428,-3085.714285714286,-263.2142857142857,-127.14285714285714,-628.5714285714286,-18214.285714285714,-242.14285714285714,-287.8571428571429,-889.2857142857142,-43.92857142857143,-25.428571428571427
31,23,77500000,-4500,-957.1428571428571,-152.5,-810.7142857142857,-18321.42857142857,-263.21428571428567,-607.1428571428571,-1092.8571428571427,-49.28571428571429,-33.214285714285715
31,24,76785714.28571428,-3417.8571428571427,-935.7142857142856,-131.42857142857142,-642.8571428571428,-18214.285714285714,-249.64285714285714,-248.21428571428572,-1032.142857142857,-46.07142857142857,-30
31,25,75714285.71428572,-3139.285714285714,-255.00000000000003,-119.64285714285714,-628.5714285714286,-18142.85714285714,-224.99999999999997,-100.35714285714285,-860.7142857142858,-37.5,-24.678571428571427
31,26,75714285.71428572,-3025,-256.4285714285714,-119.64285714285714,-621.4285714285713,-18142.85714285714,-224.99999999999997,-128.57142857142856,-867.8571428571429,-38.21428571428571,-24.714285714285715
31,27,72857142.85714285,-2996.4285714285716,-707.1428571428571,-123.92857142857143,-628.5714285714286,-18142.85714285714,-233.2142857142857,-514.2857142857142,-875,-42.142857142857146,-26.17857142857143
31,28,75714285.71428572,-2974.9999999999995,-243.2142857142857,-117.14285714285712,-607.1428571428571,-18464.285714285714,-223.2142857142857,-90.35714285714285,-857.1428571428571,-37.5,-22.39285714285714
32,1,75714285.71428572,-3060.7142857142853,-274.64285714285717,-122.14285714285715,-628.5714285714286,-18142.85714285714,-225.35714285714283,-137.49999999999997,-867.8571428571429,-37.857142857142854,-23.642857142857142
32,2,75714285.71428572,-2978.5714285714284,-246.4285714285714,-118.21428571428572,-614.2857142857142,-18107.14285714286,-223.57142857142856,-95.35714285714285,-860.7142857142858,-37.5,-22.32142857142857
32,3,75714285.71428572,-2978.5714285714284,-243.92857142857142,-117.14285714285712,-610.7142857142858,-18464.285714285714,-223.2142857142857,-104.28571428571428,-853.5714285714284,-36.78571428571429,-23.57142857142857
32,4,75714285.71428572,-2914.2857142857138,-236.78571428571425,-113.92857142857142,-578.5714285714286,-18142.85714285714,-216.42857142857142,-93.21428571428571,-835.7142857142857,-37.142857142857146,-21.642857142857142
32,5,75714285.71428572,-2953.5714285714284,-311.7857142857142,-120.35714285714285,-617.8571428571429,-18321.42857142857,-227.49999999999997,-110,-864.2857142857142,-38.57142857142858,-23.428571428571427
32,6,76071428.57142857,-2967.8571428571427,-249.28571428571425,-120.71428571428571,-621.4285714285713,-18428.571428571428,-227.14285714285714,-107.14285714285714,-864.2857142857142,-38.57142857142858,-24.142857142857142
32,7,76071428.57142857,-2967.8571428571427,-242.50000000000003,-117.14285714285712,-607.1428571428571,-18392.85714285714,-217.85714285714283,-97.14285714285714,-853.5714285714284,-37.5,-22.357142857142858
32,8,76071428.57142857,-2960.714285714286,-243.2142857142857,-118.21428571428572,-607.1428571428571,-18392.85714285714,-224.64285714285714,-97.85714285714286,-853.5714285714284,-37.5,-22.499999999999996
32,9,73571428.57142857,-2967.8571428571427,-650,-122.14285714285715,-625,-18500,-228.57142857142856,-125,-871.4285714285713,-39.285714285714285,-25.71428571428571
32,10,76071428.57142857,-2971.4285714285716,-270,-120.71428571428571,-621.4285714285713,-18500,-225.35714285714283,-115.35714285714285,-867.8571428571429,-38.92857142857143,-25.14285714285714
32,11,75714285.71428572,-2978.5714285714284,-246.4285714285714,-118.21428571428572,-610.7142857142858,-18464.285714285714,-223.9285714285714,-101.78571428571429,-857.1428571428571,-37.5,-22.32142857142857
32,12,73571428.57142857,-3074.9999999999995,-1035.7142857142856,-122.85714285714285,-632.1428571428571,-18142.85714285714,-227.85714285714283,-139.28571428571425,-871.4285714285713,-38.92857142857143,-25.285714285714285
32,13,75357142.85714285,-3042.8571428571427,-385.71428571428567,-121.42857142857142,-628.5714285714286,-18142.85714285714,-226.07142857142856,-123.21428571428572,-867.8571428571429,-37.857142857142854,-23.5
32,14,75357142.85714285,-3160.714285714286,-778.5714285714286,-122.14285714285715,-632.1428571428571,-18142.85714285714,-227.14285714285714,-132.49999999999997,-871.4285714285713,-38.57142857142858,-24.071428571428573
32,15,75714285.71428572,-3171.428571428571,-460.71428571428567,-124.28571428571426,-628.5714285714286,-18142.85714285714,-233.2142857142857,-128.92857142857142,-882.1428571428571,-42.142857142857146,-23.21428571428571
32,16,75714285.71428572,-3114.285714285714,-385.71428571428567,-123.92857142857143,-628.5714285714286,-18142.85714285714,-232.49999999999997,-148.92857142857142,-871.4285714285713,-41.785714285714285,-26.46428571428571
32,17,75714285.71428572,-3128.571428571428,-385.71428571428567,-121.42857142857142,-628.5714285714286,-18142.85714285714,-226.42857142857142,-134.99999999999997,-871.4285714285713,-38.92857142857143,-24.964285714285715
32,18,76785714.28571428,-3567.857142857143,-935.7142857142856,-136.78571428571428,-689.2857142857143,-18321.42857142857,-250.71428571428567,-542.8571428571428,-903.5714285714286,-46.42857142857142,-26.607142857142858
32,19,75714285.71428572,-3085.714285714286,-446.42857142857144,-121.07142857142857,-632.1428571428571,-18142.85714285714,-226.07142857142856,-135.7142857142857,-867.8571428571429,-38.21428571428571,-23.357142857142858
32,20,74285714.28571428,-3099.9999999999995,-910.7142857142856,-122.49999999999999,-632.1428571428571,-18178.571428571428,-227.85714285714283,-150.7142857142857,-875,-38.92857142857143,-27.499999999999996
32,21,74285714.28571428,-3060.7142857142853,-1053.5714285714284,-135,-700.0000000000001,-18178.571428571428,-242.5,-150,-878.5714285714286,-44.285714285714285,-24.892857142857142
32,22,76785714.28571428,-3085.714285714286,-263.2142857142857,-127.14285714285714,-628.5714285714286,-18214.285714285714,-242.14285714285714,-261.7857142857143,-889.2857142857142,-43.92857142857143,-25.392857142857146
32,23,77500000,-4500,-957.1428571428571,-152.5,-810.7142857142857,-18321.42857142857,-263.21428571428567,-607.1428571428571,-1092.8571428571427,-49.28571428571429,-33.25
32,24,76785714.28571428,-4071.428571428571,-935.7142857142856,-131.42857142857142,-639.2857142857142,-18214.285714285714,-249.64285714285714,-172.85714285714286,-1028.5714285714284,-46.07142857142857,-29.25
32,25,75714285.71428572,-3142.8571428571427,-255.00000000000003,-119.64285714285714,-628.5714285714286,-18142.85714285714,-224.99999999999997,-100.7142857142857,-860.7142857142858,-37.5,-24.642857142857146
32,26,75714285.71428572,-3025,-256.4285714285714,-119.64285714285714,-621.4285714285713,-18142.85714285714,-224.99999999999997,-128.57142857142856,-867.8571428571429,-38.21428571428571,-24.714285714285715
32,27,74642857.14285713,-2996.4285714285716,-707.1428571428571,-123.92857142857143,-628.5714285714286,-18142.85714285714,-233.57142857142856,-517.8571428571428,-875,-42.142857142857146,-26.21428571428571
32,28,75714285.71428572,-2974.9999999999995,-243.2142857142857,-117.14285714285712,-607.1428571428571,-18464.285714285714,-223.2142857142857,-90.35714285714285,-857.1428571428571,-37.5,-22.39285714285714
33,1,75714285.71428572,-3064.285714285714,-274.64285714285717,-122.14285714285715,-628.5714285714286,-18142.85714285714,-225.35714285714283,-137.1428571428571,-867.8571428571429,-37.857142857142854,-23.642857142857142
33,2,75714285.71428572,-2978.5714285714284,-246.4285714285714,-118.21428571428572,-614.2857142857142,-18107.14285714286,-223.57142857142856,-95.35714285714285,-860.7142857142858,-37.5,-22.32142857142857
33,3,75714285.71428572,-2978.5714285714284,-243.92857142857142,-117.14285714285712,-610.7142857142858,-18464.285714285714,-223.2142857142857,-104.64285714285715,-857.1428571428571,-36.78571428571429,-23.607142857142858
33,4,75714285.71428572,-2914.2857142857138,-236.78571428571425,-113.92857142857142,-578.5714285714286,-18142.85714285714,-216.42857142857142,-93.21428571428571,-835.7142857142857,-37.142857142857146,-21.642857142857142
33,5,75714285.71428572,-2953.5714285714284,-311.7857142857142,-120.35714285714285,-617.8571428571429,-18321.42857142857,-227.49999999999997,-110,-864.2857142857142,-38.57142857142858,-23.928571428571427
33,6,76071428.57142857,-2967.8571428571427,-249.28571428571425,-120.71428571428571,-621.4285714285713,-18428.571428571428,-227.14285714285714,-107.14285714285714,-864.2857142857142,-38.57142857142858,-24.142857142857142
33,7,76071428.57142857,-2971.4285714285716,-242.50000000000003,-117.14285714285712,-607.1428571428571,-18392.85714285714,-217.85714285714283,-97.14285714285714,-853.5714285714284,-37.5,-22.357142857142858
33,8,76071428.57142857,-2960.714285714286,-243.2142857142857,-118.21428571428572,-607.1428571428571,-18392.85714285714,-224.64285714285714,-97.85714285714286,-853.5714285714284,-37.5,-22.499999999999996
33,9,73571428.57142857,-2967.8571428571427,-650,-122.14285714285715,-625,-18500,-228.57142857142856,-125,-871.4285714285713,-39.285714285714285,-25.71428571428571
33,10,76071428.57142857,-2971.4285714285716,-270,-120.71428571428571,-621.4285714285713,-18500,-225.35714285714283,-115,-867.8571428571429,-38.92857142857143,-25.14285714285714
33,11,75714285.71428572,-2978.5714285714284,-246.4285714285714,-118.21428571428572,-610.7142857142858,-18464.285714285714,-223.9285714285714,-101.78571428571429,-857.1428571428571,-37.5,-22.32142857142857
33,12,73571428.57142857,-3074.9999999999995,-1035.7142857142856,-122.85714285714285,-632.1428571428571,-18142.85714285714,-227.85714285714283,-139.99999999999997,-871.4285714285713,-38.92857142857143,-25.285714285714285
33,13,75357142.85714285,-3042.8571428571427,-385.71428571428567,-121.42857142857142,-628.5714285714286,-18142.85714285714,-226.07142857142856,-123.92857142857143,-867.8571428571429,-37.5,-23.5
33,14,75357142.85714285,-3135.7142857142853,-778.5714285714286,-122.14285714285715,-632.1428571428571,-18142.85714285714,-227.14285714285714,-132.85714285714286,-871.4285714285713,-38.57142857142858,-24.071428571428573
33,15,75714285.71428572,-3171.428571428571,-460.71428571428567,-124.28571428571426,-628.5714285714286,-18142.85714285714,-233.2142857142857,-128.92857142857142,-882.1428571428571,-42.142857142857146,-23.21428571428571
33,16,75714285.71428572,-3114.285714285714,-385.71428571428567,-123.92857142857143,-628.5714285714286,-18142.85714285714,-232.1428571428571,-149.64285714285717,-871.4285714285713,-41.785714285714285,-26.42857142857143
33,17,75714285.71428572,-3128.571428571428,-385.71428571428567,-121.42857142857142,-628.5714285714286,-18142.85714285714,-226.42857142857142,-134.99999999999997,-871.4285714285713,-38.92857142857143,-24.392857142857142
33,18,76785714.28571428,-3750,-935.7142857142856,-136.78571428571428,-692.8571428571428,-18321.42857142857,-251.4285714285714,-503.57142857142856,-1035.7142857142856,-46.42857142857142,-26.607142857142858
33,19,73571428.57142857,-3085.714285714286,-446.42857142857144,-121.07142857142857,-632.1428571428571,-18142.85714285714,-226.07142857142856,-135.7142857142857,-867.8571428571429,-38.21428571428571,-23.357142857142858
33,20,74285714.28571428,-3099.9999999999995,-910.7142857142856,-122.49999999999999,-632.1428571428571,-18178.571428571428,-227.85714285714283,-150.7142857142857,-875,-38.92857142857143,-27.499999999999996
33,21,74285714.28571428,-3060.7142857142853,-1053.5714285714284,-135,-700.0000000000001,-18178.571428571428,-242.5,-150.35714285714286,-878.5714285714286,-44.285714285714285,-24.892857142857142
33,22,76785714.28571428,-3085.714285714286,-263.2142857142857,-127.14285714285714,-628.5714285714286,-18214.285714285714,-242.14285714285714,-287.50000000000006,-889.2857142857142,-43.92857142857143,-25.428571428571427
33,23,77500000,-4500,-957.1428571428571,-152.5,-810.7142857142857,-18321.42857142857,-263.21428571428567,-607.1428571428571,-1092.8571428571427,-49.28571428571429,-33.214285714285715
33,24,76785714.28571428,-4071.428571428571,-935.7142857142856,-131.42857142857142,-639.2857142857142,-18214.285714285714,-249.64285714285714,-192.1428571428571,-1028.5714285714284,-46.07142857142857,-27.46428571428571
33,25,75714285.71428572,-3139.285714285714,-255.00000000000003,-119.64285714285714,-628.5714285714286,-18142.85714285714,-224.99999999999997,-101.42857142857142,-860.7142857142858,-37.5,-24.607142857142854
33,26,75714285.71428572,-3025,-256.4285714285714,-119.64285714285714,-621.4285714285713,-18142.85714285714,-224.99999999999997,-128.57142857142856,-867.8571428571429,-38.21428571428571,-24.714285714285715
33,27,74642857.14285713,-2996.4285714285716,-707.1428571428571,-123.92857142857143,-628.5714285714286,-18142.85714285714,-233.2142857142857,-514.2857142857142,-875,-42.142857142857146,-25.928571428571427
33,28,75714285.71428572,-2974.9999999999995,-243.2142857142857,-117.14285714285712,-607.1428571428571,-18464.285714285714,-223.2142857142857,-90.35714285714285,-857.1428571428571,-37.5,-22.39285714285714
34,1,75714285.71428572,-3064.285714285714,-274.64285714285717,-122.14285714285715,-628.5714285714286,-18142.85714285714,-225.35714285714283,-137.1428571428571,-867.8571428571429,-37.857142857142854,-23.642857142857142
34,2,75714285.71428572,-2978.5714285714284,-246.4285714285714,-118.21428571428572,-614.2857142857142,-18107.14285714286,-223.57142857142856,-95.35714285714285,-860.7142857142858,-37.5,-22.32142857142857
34,3,75714285.71428572,-2978.5714285714284,-243.92857142857142,-117.14285714285712,-610.7142857142858,-18464.285714285714,-223.2142857142857,-104.28571428571428,-853.5714285714284,-36.78571428571429,-23.57142857142857
